Nonce,Sender,GatewayTransactionsGRPC(54.144.86.226:5005) Hash,GatewayTransactionsGRPC(54.91.48.97:5005) Hash,GatewayTransactionsGRPC(54.144.86.226:5005) Time,GatewayTransactionsGRPC(54.91.48.97:5005) Time,Time diff,GatewayTransactionsGRPC(54.144.86.226:5005) message len,GatewayTransactionsGRPC(54.91.48.97:5005) message len,Hashes are equal
4,0x3d209019e38713e5ce16f0b8c72e521ea19f4007,0x336393f1c8cfe08272ca24c739abf43772cb336a99c29b88005cc29e54ddcd45,0x336393f1c8cfe08272ca24c739abf43772cb336a99c29b88005cc29e54ddcd45,2023-10-15T15:24:17.813786,2023-10-15T15:24:17.814877,-1090,441,441,true
4,0xc829ee5c712115113272ce1d04617bf2c8b4d874,0xc298aa1c568c01e3dd077536d08649f1e18f4d76f4e6f6de356d2998bfbad2ac,0xc298aa1c568c01e3dd077536d08649f1e18f4d76f4e6f6de356d2998bfbad2ac,2023-10-15T15:24:49.037894,2023-10-15T15:24:49.037896,-2,154,154,true
20483,0x6666827e8f2220ddf718193544889f3b482ed072,0xb9aa51385065b39bb1d2784e612392f2cd3c1af7b876a093d6cd1da0beb2c812,0xb9aa51385065b39bb1d2784e612392f2cd3c1af7b876a093d6cd1da0beb2c812,2023-10-15T15:23:12.943209,2023-10-15T15:23:12.901239,41970,220,220,true
602,0x6466c91c32a6ee95c7d0660659cdfbcd2eee475d,0x6baba70b59fc45497173aec59aa02c52b674d52bb32d24f496bc67b9975265f0,0x6baba70b59fc45497173aec59aa02c52b674d52bb32d24f496bc67b9975265f0,2023-10-15T15:24:56.417839,2023-10-15T15:24:56.417839,0,1037,1037,true
4223980,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x9aa5eeffbe6cad745d821d862adb50c9d9abb86fc0079d0eae13f261ffb78c80,0x9aa5eeffbe6cad745d821d862adb50c9d9abb86fc0079d0eae13f261ffb78c80,2023-10-15T15:24:06.929983,2023-10-15T15:24:06.930140,-156,150,150,true
9824,0xddb3cc4dc30ce0fcd9bbfc2a5f389b8c40aa023a,0x5d826af62cc7e7fb53b0c71b0eed762336a833709604ee0161c020391f2d0fdd,0x5d826af62cc7e7fb53b0c71b0eed762336a833709604ee0161c020391f2d0fdd,2023-10-15T15:22:25.856532,2023-10-15T15:22:25.856547,-14,251,251,true
1413,0x427fca383325937272fd78b5aeed62b0ad7c202e,0xaf58dbcc9d660362fe3dcc813365acaa7051ce90cc68dcc4d576cb76fbdb0504,0xaf58dbcc9d660362fe3dcc813365acaa7051ce90cc68dcc4d576cb76fbdb0504,2023-10-15T15:23:40.397070,2023-10-15T15:23:40.396095,975,510,510,true
17,0x93a90847d8051dca4901448ed89d270abe821656,0x0821f6e0020cc42c332612140f4d04b871f1c85ba13fc851ee9688a291803ee5,0x0821f6e0020cc42c332612140f4d04b871f1c85ba13fc851ee9688a291803ee5,2023-10-15T15:22:43.533345,2023-10-15T15:22:43.533370,-24,1210,1210,true
167,0x4cb17c433e4db3dbdad492fcacb39693f13895cb,0x6ea8dc92543048b843f4d0f852ea1c3fc0c1744017eff9c79774db664f4f37bc,0x6ea8dc92543048b843f4d0f852ea1c3fc0c1744017eff9c79774db664f4f37bc,2023-10-15T15:23:12.494378,2023-10-15T15:23:12.494376,1,155,155,true
2614,0xbfd539dbd36051d992ce375d13754266d0674439,0x76beb2f7fc45d1cf0513b1a803593b87d85b198b5bd146d170fea9c45c438248,0x76beb2f7fc45d1cf0513b1a803593b87d85b198b5bd146d170fea9c45c438248,2023-10-15T15:25:02.157860,2023-10-15T15:25:02.157838,21,796,796,true
0,0x73cecd6e360f919f33371fe2fee4bacd53a4a1d7,0xee484c8ad71026f3224d98f015aec37ee06bb11a045251153f23889b727f6622,0xee484c8ad71026f3224d98f015aec37ee06bb11a045251153f23889b727f6622,2023-10-15T15:23:29.970803,2023-10-15T15:23:29.970803,0,347,347,true
15,0x56281b070a142261f87e83214d748751e4d7b170,0x05b797424ed9c585e9d984917e843607a8272c7e4d095ab715a204ecc372028d,0x05b797424ed9c585e9d984917e843607a8272c7e4d095ab715a204ecc372028d,2023-10-15T15:23:43.212800,2023-10-15T15:23:43.212922,-122,226,226,true
880,0xde4e61a3a29f2dd562390ab355064f563d4ceac0,0x8edb5234e02c9f2a74677423a7d8e94e70824a1d1b74eeb0220be4d20511c2e5,0x8edb5234e02c9f2a74677423a7d8e94e70824a1d1b74eeb0220be4d20511c2e5,2023-10-15T15:23:23.741813,2023-10-15T15:23:23.740632,1180,221,221,true
81,0xf7f6b0d12d91647c76656461216c36c512fcbc07,0xaae3f9a368503c87b2cbd0057c5c84b047dbe822f3499ee28bda8b8edc6ada1b,0xaae3f9a368503c87b2cbd0057c5c84b047dbe822f3499ee28bda8b8edc6ada1b,2023-10-15T15:22:05.663008,2023-10-15T15:22:05.663008,0,387,387,true
1,0x04bf094805465d2897b749be018cc238a5dd2b88,0xa697b38c05512b4acc712e6f087fce1c8d77f152be2b700c9f8ccf4a08f64c19,0xa697b38c05512b4acc712e6f087fce1c8d77f152be2b700c9f8ccf4a08f64c19,2023-10-15T15:22:54.429317,2023-10-15T15:22:54.429316,1,147,147,true
4,0x6f4c4dbcf90f44e4ccc3fba3626d3688d270e355,0x3724e5662b03b8fa570254c020034500be500ecbfe24430c22728e8481d4edfe,0x3724e5662b03b8fa570254c020034500be500ecbfe24430c22728e8481d4edfe,2023-10-15T15:24:11.717218,2023-10-15T15:24:11.717218,0,154,154,true
7965544,0x28c6c06298d514db089934071355e5743bf21d60,0x01bba02f108c991d65eb9324002b4449eb015430dd04af8f2bcc4008a5f7b26e,0x01bba02f108c991d65eb9324002b4449eb015430dd04af8f2bcc4008a5f7b26e,2023-10-15T15:24:40.557051,2023-10-15T15:24:40.557051,0,159,159,true
6,0x95ed8ffad0706f51506f715d565aa3e117e0df28,0x2b1130ac6bf84f22a6131fe3ca8ea23519dd36c160b2355ba827fb9b330adbc8,0x2b1130ac6bf84f22a6131fe3ca8ea23519dd36c160b2355ba827fb9b330adbc8,2023-10-15T15:24:40.769486,2023-10-15T15:24:40.769486,0,226,226,true
87,0x977f14c40d7eb96fe7e74ec265a825581452f17a,0x1e016f23115c2d6e25504f202baf6bff3800a78fd3a6214710bf8f1d11435712,0x1e016f23115c2d6e25504f202baf6bff3800a78fd3a6214710bf8f1d11435712,2023-10-15T15:22:49.906743,2023-10-15T15:22:49.864326,42416,970,970,true
65,0x5af4c8b6199f0784352ea152d50ba993d6b7f683,0xedbe2ea511e57d89c04823a99ccf9b936dfe1dacb026ab5a92f7eaf54c5db326,0xedbe2ea511e57d89c04823a99ccf9b936dfe1dacb026ab5a92f7eaf54c5db326,2023-10-15T15:23:43.161015,2023-10-15T15:23:43.158585,2430,804,804,true
2,0x96fc8b9971484e820aab2b6c70cd8938ae1b0f56,0x406582d391f1051bbb540e6e9f6bf9833f547f99494b4b8c64aec1ac820dceb4,0x406582d391f1051bbb540e6e9f6bf9833f547f99494b4b8c64aec1ac820dceb4,2023-10-15T15:23:34.422788,2023-10-15T15:23:34.422844,-55,154,154,true
290,0xcb55516c5dfc3aaa6e089736c168b86c6ed3aac4,0xc2202b2488ba474488784933ab416f0e4a79cb9bdbb38cc5a54628ba80212545,0xc2202b2488ba474488784933ab416f0e4a79cb9bdbb38cc5a54628ba80212545,2023-10-15T15:23:04.994060,2023-10-15T15:23:04.992921,1139,156,156,true
1004,0xbd975ef3a2f007ba6297bf96d0e339eac52203d9,0xb179f5b0cf9862b247d311c2cf649f4eae4dd1e3ba0d604e33cd00d4b2ad50fe,0xb179f5b0cf9862b247d311c2cf649f4eae4dd1e3ba0d604e33cd00d4b2ad50fe,2023-10-15T15:24:28.675883,2023-10-15T15:24:28.675883,0,182,182,true
2605,0xbfd539dbd36051d992ce375d13754266d0674439,0xefc92467576977a511444b168f208887a3dfc24a8bcc62083cdd58c3a15e3c3e,0xefc92467576977a511444b168f208887a3dfc24a8bcc62083cdd58c3a15e3c3e,2023-10-15T15:22:14.697998,2023-10-15T15:22:14.697998,0,669,669,true
3300592,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xcc28c29f13e9fb3f2b14abd80a37a83d9136cd31cf0961df65503d611c351610,0xcc28c29f13e9fb3f2b14abd80a37a83d9136cd31cf0961df65503d611c351610,2023-10-15T15:24:24.241293,2023-10-15T15:24:24.241293,0,159,159,true
378837,0xe93685f3bba03016f02bd1828badd6195988d950,0xc30f7c62269661a52567ecfd33f84e2bfbb1010db975e1ed798e75d524576aa2,0xc30f7c62269661a52567ecfd33f84e2bfbb1010db975e1ed798e75d524576aa2,2023-10-15T15:23:19.631876,2023-10-15T15:23:19.631881,-5,1015,1015,true
2,0x2b12f10b77c793d429e046f9c8e6e52167dbc8f6,0x27bed161ad11af1a09acf1c447b1ed9e2c11341f9580900ac0f11b3d91b99114,0x27bed161ad11af1a09acf1c447b1ed9e2c11341f9580900ac0f11b3d91b99114,2023-10-15T15:25:01.180626,2023-10-15T15:25:01.180626,0,155,155,true
50,0x6b873df65c805dc4b603eef22e7c0fc2b83fb9a5,0x12aeb08024f5863f34f16fed63834acaadc71e9379505ce72d7573c06de4417b,0x12aeb08024f5863f34f16fed63834acaadc71e9379505ce72d7573c06de4417b,2023-10-15T15:23:11.961309,2023-10-15T15:23:11.961309,0,184,184,true
268,0xc9ac78224469711ecd61bb6c16830b4b56a01c73,0x35fd943d83db61251177e75c9721e7b5e248d61e63075bbcfb378c8b8b3d819b,0x35fd943d83db61251177e75c9721e7b5e248d61e63075bbcfb378c8b8b3d819b,2023-10-15T15:23:29.883877,2023-10-15T15:23:29.883882,-5,422,422,true
315,0xfb5c2bd48e34fc530eb857acd71905e2b17b1f9d,0xaf5f6a379d01e2c3ef8e456acc3fe1c0847b65f3ab287bcd1a56baa1306df04c,0xaf5f6a379d01e2c3ef8e456acc3fe1c0847b65f3ab287bcd1a56baa1306df04c,2023-10-15T15:23:25.427599,2023-10-15T15:23:25.427599,0,349,349,true
9,0x279da274c61e83fce529604d50760ea5e4ff6fb1,0x8d8b1c0c401b7213f4b27147b64bb61cfdaa3baaebd90cf2374df99a65175b71,0x8d8b1c0c401b7213f4b27147b64bb61cfdaa3baaebd90cf2374df99a65175b71,2023-10-15T15:24:13.322885,2023-10-15T15:24:13.321842,1042,217,217,true
21,0xa1e9a816c0df9e1bf82a197a09bb43cffc5aac50,0xdcfe10b28efa58cdcd8ba89056ecf640821ffaf95e151d3be51415bafe9bfe98,0xdcfe10b28efa58cdcd8ba89056ecf640821ffaf95e151d3be51415bafe9bfe98,2023-10-15T15:25:02.523324,2023-10-15T15:25:02.523360,-36,218,218,true
6900,0x3c5eefdf009cdce3b5cb2fc959866750e6eba66a,0xe5585f6589bdfe6e9d604cbade03fda06e3b19c7165aec71e22f39f3abfe5833,0xe5585f6589bdfe6e9d604cbade03fda06e3b19c7165aec71e22f39f3abfe5833,2023-10-15T15:24:13.619237,2023-10-15T15:24:13.619237,0,156,156,true
8,0xe1e2eda97060717c5bc4314984e9cf9ddfa1ee0d,0xd85b9e8d63714f3c7566954eff92668187cfb2cc7378368ef33aba22a987d8ec,0xd85b9e8d63714f3c7566954eff92668187cfb2cc7378368ef33aba22a987d8ec,2023-10-15T15:23:22.957394,2023-10-15T15:23:22.957390,4,803,803,true
0,0x2a95803c06e8010ef07b9f16c5957a7a21b574ce,0x68a92b68bced4c9b059c5293f4eba62ffc2219db571c7b53128b35f32994da3e,0x68a92b68bced4c9b059c5293f4eba62ffc2219db571c7b53128b35f32994da3e,2023-10-15T15:24:08.511924,2023-10-15T15:24:08.511880,43,226,226,true
1345,0x5f9b3cb6ff69d0c60661732e94c7d0bc9e1ace4d,0xf144680c1c8be47fee1875ee7b4764cc76eda25c40bb955bc6e44e62b29304e6,0xf144680c1c8be47fee1875ee7b4764cc76eda25c40bb955bc6e44e62b29304e6,2023-10-15T15:22:11.147860,2023-10-15T15:22:11.147859,0,220,220,true
50,0x0ffc4d1835dd49070b698a16276201c795f0f613,0x251147752a0dd9d3839c4d50e161ba73436ec8bb30a96744073a04e481a53ccf,0x251147752a0dd9d3839c4d50e161ba73436ec8bb30a96744073a04e481a53ccf,2023-10-15T15:23:37.430519,2023-10-15T15:23:37.429739,778,1370,1370,true
2269,0x387cf0506614713f7d36afaca5be680c6ab80be1,0x303bd0d81f2607510ab404b16358d287c1e0c9a2419861192d33c27685fd9547,0x303bd0d81f2607510ab404b16358d287c1e0c9a2419861192d33c27685fd9547,2023-10-15T15:24:24.782698,2023-10-15T15:24:24.780626,2072,212,212,true
11,0x2f58711b97b86d108685bea012ac3ec0adaf0ba7,0x15994ba56a96da689c60eccbd2eca83a0e91ea0e1cca2bd83357cdb9306fdf16,0x15994ba56a96da689c60eccbd2eca83a0e91ea0e1cca2bd83357cdb9306fdf16,2023-10-15T15:23:09.423724,2023-10-15T15:23:09.423709,13,150,150,true
6902,0x3c5eefdf009cdce3b5cb2fc959866750e6eba66a,0xb7e092f10a04b6a24eaef0c83ab93229f531c64723ee74559f459a63ed58062b,0xb7e092f10a04b6a24eaef0c83ab93229f531c64723ee74559f459a63ed58062b,2023-10-15T15:24:13.968614,2023-10-15T15:24:13.967128,1485,156,156,true
4194,0xf3b08a2e2747a0638ad91e163be3a251f26b6c38,0x303412430019f974d4e3ff2ae1b7ae271c8c2591de5f8cf5874531746421a504,0x303412430019f974d4e3ff2ae1b7ae271c8c2591de5f8cf5874531746421a504,2023-10-15T15:24:24.257856,2023-10-15T15:24:24.257855,1,211,211,true
4223985,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x7b336116f4ea2f12e689999568b6f5120a9f150caf621d8847333c373dc30afb,0x7b336116f4ea2f12e689999568b6f5120a9f150caf621d8847333c373dc30afb,2023-10-15T15:25:01.935473,2023-10-15T15:25:01.935473,0,150,150,true
1923,0xaaa5c5184cb3771412fcd5e2268b1b12a834ccc0,0xb3920cb7615210aeeed8fdcce8f85537e4b1e0797227a500740e51ae5bc2de2d,0xb3920cb7615210aeeed8fdcce8f85537e4b1e0797227a500740e51ae5bc2de2d,2023-10-15T15:24:02.112749,2023-10-15T15:24:02.110556,2192,220,220,true
4729,0x5879b6a56f614d248acf837aebbd468abaf9342e,0x37547d2440f4c0b6edfcd5c1ef9ba2f674db20140b85d59aef577b18b635edfb,0x37547d2440f4c0b6edfcd5c1ef9ba2f674db20140b85d59aef577b18b635edfb,2023-10-15T15:23:13.696721,2023-10-15T15:23:13.696804,-83,798,798,true
44,0xc35b8ea7be11d62ce0ab56c70b2c1aff922bca88,0xf9dccdf5b414fdab326c7146e4f20d88083f0b11270a385eb2c0eac5eeb2ab4a,0xf9dccdf5b414fdab326c7146e4f20d88083f0b11270a385eb2c0eac5eeb2ab4a,2023-10-15T15:24:35.774021,2023-10-15T15:24:35.773971,49,358,358,true
2,0x512257aaab34759371c504e5cd5143ca992e819e,0x5ce792538e41fdedba0b73460e98b813a8424d72e255401f61e9e6f7fe18c6bc,0x5ce792538e41fdedba0b73460e98b813a8424d72e255401f61e9e6f7fe18c6bc,2023-10-15T15:23:57.457727,2023-10-15T15:23:57.457070,656,452,452,true
1924,0xaaa5c5184cb3771412fcd5e2268b1b12a834ccc0,0x66758f049be3df2f59a80a434f8768f29e1033a969c659db010ab9ad874c52dc,0x66758f049be3df2f59a80a434f8768f29e1033a969c659db010ab9ad874c52dc,2023-10-15T15:24:12.751485,2023-10-15T15:24:12.703503,47980,220,220,true
1,0x8428dee8db0419e8f410975d3046086c23f93b07,0xaa9f45d785ab386696e107cf36dd43ead298e949987e97dc6aea615048342fc7,0xaa9f45d785ab386696e107cf36dd43ead298e949987e97dc6aea615048342fc7,2023-10-15T15:23:19.859174,2023-10-15T15:23:19.857473,1700,803,803,true
4,0x9a93c6ec3017614b70e17d0ba0a37434076acfdb,0xb759cedc5259dc5f6dda0cfb1cf486df1247fc227962dcfd1da81c3db1290b83,0xb759cedc5259dc5f6dda0cfb1cf486df1247fc227962dcfd1da81c3db1290b83,2023-10-15T15:24:31.735544,2023-10-15T15:24:31.734376,1168,150,150,true
12,0x713e4a9e27781a4c37b7dba4c46e09ce124d70d2,0xaabd5e35d3c005583b7665383bae7a4c6116221c000b18cefd6c63506d2aab6d,0xaabd5e35d3c005583b7665383bae7a4c6116221c000b18cefd6c63506d2aab6d,2023-10-15T15:23:59.716064,2023-10-15T15:23:59.716064,0,163,163,true
633,0x789912bcad83bbea74fc8dae8c19847df2fcc9d7,0x9d0340ccffdaf30817d9cbd401f21bb29a858fae3db70baba3b52a26df95f341,0x9d0340ccffdaf30817d9cbd401f21bb29a858fae3db70baba3b52a26df95f341,2023-10-15T15:22:38.294147,2023-10-15T15:22:38.294147,0,156,156,true
202,0xf0850ba9bb1a694b86c0c11e8d983f789e54e08e,0x057eec634758352360d05d72fce4f651cc4c6f957dba52dd30045c534fd017e4,0x057eec634758352360d05d72fce4f651cc4c6f957dba52dd30045c534fd017e4,2023-10-15T15:23:43.400419,2023-10-15T15:23:43.400419,0,185,185,true
1,0x26d3fa13e2e432c2a681429fee79db1233c45815,0x3d6cd777e539ce9072f2f5f9003506db194bc728f47c2a166dc8fe160f89141d,0x3d6cd777e539ce9072f2f5f9003506db194bc728f47c2a166dc8fe160f89141d,2023-10-15T15:23:57.497087,2023-10-15T15:23:57.497083,4,146,146,true
206371,0x264bd8291fae1d75db2c5f573b07faa6715997b5,0x40618dd6b06c1e9acb7c071179fb37736796fd80a3da7d19ff8cce0e6c4dff1e,0x40618dd6b06c1e9acb7c071179fb37736796fd80a3da7d19ff8cce0e6c4dff1e,2023-10-15T15:23:44.475553,2023-10-15T15:23:44.475553,0,154,154,true
993445,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0x1b5e10c4ac5841aeba2fe36cb6e4ffaea19d99c3a0b7cfbdc8c8ec456a38bf0c,0x1b5e10c4ac5841aeba2fe36cb6e4ffaea19d99c3a0b7cfbdc8c8ec456a38bf0c,2023-10-15T15:24:00.528730,2023-10-15T15:24:00.525769,2960,1279,1279,true
29,0x6ce8df99df627da532d3507376122a17ffcaa338,0x62ae0ac7f53a8832b918a6b96b1be6140758953cba3e82795fa112e5011c5690,0x62ae0ac7f53a8832b918a6b96b1be6140758953cba3e82795fa112e5011c5690,2023-10-15T15:22:17.143117,2023-10-15T15:22:17.143117,0,384,384,true
5,0xd770742b5966317b9d8d70c57f6d3d78573fbe7f,0x18c4a4c208d9ac8c4fca87cd409ce0f40f15d4341ae3b79892d0ee6311000627,0x18c4a4c208d9ac8c4fca87cd409ce0f40f15d4341ae3b79892d0ee6311000627,2023-10-15T15:24:43.378693,2023-10-15T15:24:43.376357,2335,184,184,true
0,0x1a57003041069059affe9eb0d727cb732a8fe3b8,0xc59102d3b94439f4a91e39dd016f913727bcac9463532d96793429f44159de59,0xc59102d3b94439f4a91e39dd016f913727bcac9463532d96793429f44159de59,2023-10-15T15:22:28.633762,2023-10-15T15:22:28.633754,7,147,147,true
162,0x4911eaeb5e6959a4021a3f7de9b16e2739716488,0x82d91f4608181fd85fd3882b6f105e84023f36189e923b203de0c8cfc35350b5,0x82d91f4608181fd85fd3882b6f105e84023f36189e923b203de0c8cfc35350b5,2023-10-15T15:23:50.648551,2023-10-15T15:23:50.648095,455,154,154,true
73,0xb77aab385794a10acb944bf878f6aacf23e8a6e1,0x068f9afc5c03ac7256703e792eb8875766afc92e00d7daabd53ce54963420b9d,0x068f9afc5c03ac7256703e792eb8875766afc92e00d7daabd53ce54963420b9d,2023-10-15T15:22:34.667938,2023-10-15T15:22:34.666673,1264,154,154,true
8628,0xc5d21e27c2e074c9827a3a9f1b533b9efafe39ec,0xc74e53795fc0afc9916c35683ac0d2ae930fb33e33a7f3e655c57269d4741130,0xc74e53795fc0afc9916c35683ac0d2ae930fb33e33a7f3e655c57269d4741130,2023-10-15T15:23:19.571175,2023-10-15T15:23:19.571075,99,148,148,true
24267,0x21c3de23d98caddc406e3d31b25e807addf33633,0xd07789625bdd522eff871f62a115eb7d0ca45a6c52a65af0085d25f177477e72,0xd07789625bdd522eff871f62a115eb7d0ca45a6c52a65af0085d25f177477e72,2023-10-15T15:24:05.806762,2023-10-15T15:24:05.806762,0,790,790,true
0,0xd10fd13c4e7ab59e0d1b781ebd56066acf59d21a,0x8dc31dab664783d90e3b1d972ec8858d09348751eee6f2c3f9134da46c234e54,0x8dc31dab664783d90e3b1d972ec8858d09348751eee6f2c3f9134da46c234e54,2023-10-15T15:24:17.080680,2023-10-15T15:24:17.080760,-80,217,217,true
38,0x6a2aff4e8e988a2272e566bc70b6fec14062503c,0xbedd743d581b109c64faa4a5811daa1ac6d74aa6e303bbfa5bc7158dc92dfbda,0xbedd743d581b109c64faa4a5811daa1ac6d74aa6e303bbfa5bc7158dc92dfbda,2023-10-15T15:23:34.268128,2023-10-15T15:23:34.268128,0,155,155,true
710889,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0x0617ad183ba6a7f2e1c4e82b67f6d9a73445c2e36f74755cb7ff2a5bb657e7b0,0x0617ad183ba6a7f2e1c4e82b67f6d9a73445c2e36f74755cb7ff2a5bb657e7b0,2023-10-15T15:24:11.471002,2023-10-15T15:24:11.471002,0,159,159,true
2,0x810d063af2518f9fbc0d964f6ad67efa9f681b19,0xa873271a385ca804e46a8116bf4efc78ed552a7f87dcdf39f509c13ef9468965,0xa873271a385ca804e46a8116bf4efc78ed552a7f87dcdf39f509c13ef9468965,2023-10-15T15:22:32.317254,2023-10-15T15:22:32.317254,0,218,218,true
56,0xbb497d7af9b1cd0339d939bd64656b262fbe71c8,0x883414d6fe7624dd778dbdd4f7dc72edd1ae41a5152beb082e3dbfbd461b67fe,0x883414d6fe7624dd778dbdd4f7dc72edd1ae41a5152beb082e3dbfbd461b67fe,2023-10-15T15:22:46.738599,2023-10-15T15:22:46.738599,0,1084,1084,true
5600090,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xb01d458d7fff27f919d4df0394ec9986a896f442c4198c599fb65041eb5aa09f,0xb01d458d7fff27f919d4df0394ec9986a896f442c4198c599fb65041eb5aa09f,2023-10-15T15:23:34.242066,2023-10-15T15:23:34.242066,0,159,159,true
1751,0x49a2fcfcf2b2025c667732ef0435f548aa6cd9dd,0xb4e800f78b53449796d7af163115f446778f21a330e3bddea5d806149bc7a717,0xb4e800f78b53449796d7af163115f446778f21a330e3bddea5d806149bc7a717,2023-10-15T15:24:01.052005,2023-10-15T15:24:01.052005,0,156,156,true
1414,0x0452762063de46e60e669ee7801c8cd356a64f7a,0xff71fb6063adae60221b3dbafe193bf089fd5cb1e99d0147806e506a905bf995,0xff71fb6063adae60221b3dbafe193bf089fd5cb1e99d0147806e506a905bf995,2023-10-15T15:22:20.477288,2023-10-15T15:22:20.477333,-45,806,806,true
623,0x6ee5fbd1520ae456701440fb4b87515b4d196982,0xc7a3a96b1010672c746fe5b9b065cd735d506fb53466d1cb9d942780b8ed126e,0xc7a3a96b1010672c746fe5b9b065cd735d506fb53466d1cb9d942780b8ed126e,2023-10-15T15:23:09.024487,2023-10-15T15:23:09.024534,-46,157,157,true
240,0xaff7ce38b0a4f1cad43c9fe791d7d468d243e23a,0xacfc671516dc1fc32a69195010af97a26f08beb7020df095dc7d53af3b5672f3,0xacfc671516dc1fc32a69195010af97a26f08beb7020df095dc7d53af3b5672f3,2023-10-15T15:23:02.528109,2023-10-15T15:23:02.528109,0,796,796,true
163591,0x5050f69a9786f081509234f1a7f4684b5e5b76c9,0x8d9e747f7766e43de838520a9e17320c15392c25e8defbedf84df3ec355a77a9,0x8d9e747f7766e43de838520a9e17320c15392c25e8defbedf84df3ec355a77a9,2023-10-15T15:24:02.573674,2023-10-15T15:24:02.570753,2920,42039,42039,true
1001,0xbd975ef3a2f007ba6297bf96d0e339eac52203d9,0x29a834635a84a53c011dd3ace16a5263df68901973ee4a20340fa8bd165863ec,0x29a834635a84a53c011dd3ace16a5263df68901973ee4a20340fa8bd165863ec,2023-10-15T15:22:29.603104,2023-10-15T15:22:29.603104,0,182,182,true
181,0xc79708a21f80255ee0c0feae960483d341db52bb,0x3c579d04e5c92d5f29433402eb566ddf2575072ecb6a286237494a68397803e5,0x3c579d04e5c92d5f29433402eb566ddf2575072ecb6a286237494a68397803e5,2023-10-15T15:23:27.289530,2023-10-15T15:23:27.280218,9310,417,417,true
1,0xb0562a50945e00645d12184f444b05a0185a0f68,0xfbd9e8aedf704a94f59f9563f2d0f271a402e691c2870b2551fbcfdd19f4a759,0xfbd9e8aedf704a94f59f9563f2d0f271a402e691c2870b2551fbcfdd19f4a759,2023-10-15T15:23:48.972430,2023-10-15T15:23:48.985100,-12669,152,152,true
228,0xd1f6ea06c602191bf0c227c289571fe49745d42f,0x56211c8b0c50f78abca93df80466d08b82fb6d4026d04125c0e41d62e920bb17,0x56211c8b0c50f78abca93df80466d08b82fb6d4026d04125c0e41d62e920bb17,2023-10-15T15:24:59.578597,2023-10-15T15:24:59.578568,28,219,219,true
853,0xa6150f4bd30489ff4cc1dafedc3f3d3b6802c9a4,0x54d1e1394c549de306d57084689a8a477c62029c31c55ba0e1e3441104c73df7,0x54d1e1394c549de306d57084689a8a477c62029c31c55ba0e1e3441104c73df7,2023-10-15T15:23:03.376013,2023-10-15T15:23:03.376013,0,321,321,true
710878,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xbdc931d5fedb252d1960ccab830ff3af19f96db4a22bd02bbb8c22e548e678f9,0xbdc931d5fedb252d1960ccab830ff3af19f96db4a22bd02bbb8c22e548e678f9,2023-10-15T15:23:08.568785,2023-10-15T15:23:08.568785,0,158,158,true
2608,0xbfd539dbd36051d992ce375d13754266d0674439,0xf3ac374b5ee140d7dd85364db252ba892f47d74af0a5b15efa368ebfb5a6beca,0xf3ac374b5ee140d7dd85364db252ba892f47d74af0a5b15efa368ebfb5a6beca,2023-10-15T15:23:01.484464,2023-10-15T15:23:01.484464,0,797,797,true
7,0x45a463f1b8ff008b1bff859ce06267d0069c6816,0xee414c71b5d608882fb676f54d7bb62725fc39867b470b5f8f660270dfab8a63,0xee414c71b5d608882fb676f54d7bb62725fc39867b470b5f8f660270dfab8a63,2023-10-15T15:23:28.215443,2023-10-15T15:23:28.215443,0,217,217,true
3,0x0f2b5478ae2902d94686bbf8ea3ee95f9264f974,0xa0247d87827c4f8590739b75255ca5ea810caacaa02ba02a5961b579d29a6405,0xa0247d87827c4f8590739b75255ca5ea810caacaa02ba02a5961b579d29a6405,2023-10-15T15:23:56.374533,2023-10-15T15:23:56.374533,0,154,154,true
690917,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x7444a70914796a17271afa5b6e763b1ff3068b20bb745ddc5a8ade25a5d2fe24,0x7444a70914796a17271afa5b6e763b1ff3068b20bb745ddc5a8ade25a5d2fe24,2023-10-15T15:24:42.664725,2023-10-15T15:24:42.664800,-75,159,159,true
214,0x7876c0bef91d6c8326d102e5186e1004b41602b4,0x5f378fceef115415d88e655b30808e820f755c69bf3a83b9237f67643a97f38b,0x5f378fceef115415d88e655b30808e820f755c69bf3a83b9237f67643a97f38b,2023-10-15T15:24:01.867755,2023-10-15T15:24:01.867755,0,210,210,true
3,0x217c2f5be6b175dc29b9cc14ed24881e894c69d2,0x123850ca3783f250663ba900b06791f786e28b289e05991923e747a3a92b9b31,0x123850ca3783f250663ba900b06791f786e28b289e05991923e747a3a92b9b31,2023-10-15T15:24:30.472373,2023-10-15T15:24:30.472373,0,354,354,true
